AverageMotorStatorCurrent,AverageMotorPhaseVoltage,MotorActualTorque,TargetTorque,MotorRPM,PropotionalSpeedLimit,CalculatedBatteryCurrent,ControllerCapacitorVoltage,ThrottleInput,Synced,timeStamp
21.0,23.25,5.0625,13.4375,1102.0,1208,3.75,99.4375,3.75,0,1685924655576
41.0,23.3125,10.4375,14.5625,1078.0,1256,7.0,99.5,3.9375,0,1685924655677
65.0,23.25,15.4375,15.625,1068.0,1326,12.6875,99.375,4.02734375,0,1685924655776
67.0,23.625,15.75,15.6875,1053.0,1395,16.8125,99.3125,4.015625,0,1685924655875
70.0,24.4375,15.875,16.0,1081.0,1449,18.8125,99.3125,4.0859375,0,1685924655977
71.0,26.375,16.625,16.5625,1145.0,1504,20.9375,99.3125,4.109375,0,1685924656077
71.0,25.9375,18.0,19.4375,1138.0,1561,21.9375,99.3125,4.53515625,0,1685924656178
84.0,27.875,20.1875,20.5625,1143.0,1662,24.625,99.3125,4.7265625,0,1685924656277
94.0,29.4375,21.9375,22.125,1214.0,1795,28.375,99.1875,4.8828125,0,1685924656375
94.0,28.625,22.5625,22.75,1233.0,1918,31.1875,99.1875,4.9140625,0,1685924656476
95.0,28.625,22.8125,23.25,1243.0,2016,32.375,99.1875,5.0078125,0,1685924656575
101.0,29.8125,23.6875,23.8125,1300.0,2110,34.5,99.1875,5.11328125,0,1685924656676
106.0,30.9375,24.5,24.6875,1359.0,2200,37.1875,99.125,5.234375,0,1685924656776
107.0,32.875,25.0,25.0625,1362.0,2282,38.875,99.125,5.234375,0,1685924656875
109.0,32.0625,25.0625,25.1875,1421.0,2345,40.5625,99.0625,5.26171875,0,1685924656975
111.0,32.8125,25.0625,25.25,1470.0,2395,42.4375,99.0625,5.2734375,0,1685924657076
109.0,33.25,25.125,25.0625,1484.0,2434,43.25,99.0625,5.24609375,0,1685924657176
106.0,35.5625,25.0625,25.1875,1542.0,2462,44.4375,99.0625,5.25,0,1685924657278
114.0,39.0625,25.3125,25.4375,1593.0,2486,46.1875,99.0625,5.26953125,0,1685924657375
108.0,36.6875,25.5625,25.5625,1620.0,2507,47.3125,99.0,5.28515625,0,1685924657476
108.0,40.5625,25.3125,25.25,1668.0,2526,48.6875,99.0,5.2734375,0,1685924657576
102.0,41.6875,25.25,25.1875,1737.0,2531,50.375,98.9375,5.2734375,0,1685924657676
110.0,41.3125,25.25,25.25,1777.0,2537,51.5,98.9375,5.28125,0,1685924657775
112.0,44.75,25.125,25.0625,1832.0,2534,52.9375,98.875,5.234375,0,1685924657877
102.0,44.8125,24.75,25.0625,1876.0,2519,53.9375,98.9375,5.22265625,0,1685924657978
110.0,40.9375,24.8125,24.6875,1903.0,2508,54.1875,98.8125,5.21484375,0,1685924658076
104.0,47.5,24.5,24.6875,1944.0,2498,55.1875,98.875,5.1875,0,1685924658175
106.0,44.375,24.3125,23.6875,1988.0,2486,55.9375,98.875,5.0078125,0,1685924658275
98.0,44.4375,22.9375,22.875,1994.0,2457,54.5,98.9375,4.95703125,0,1685924658375
92.0,49.4375,22.8125,22.6875,2049.0,2413,54.0625,98.9375,4.84765625,0,1685924658476
7.0,42.6875,-1.0,21.4375,2081.0,2154,44.4375,99.4375,4.75390625,0,1685924658577
19.0,38.8125,3.8125,20.4375,1970.0,2070,19.1875,99.4375,4.63671875,0,1685924658677
10.0,41.1875,-2.4375,20.5625,2001.0,2066,8.0625,99.5625,4.62890625,0,1685924658776
36.0,41.6875,-9.1875,20.3125,2069.0,2039,-5.0625,99.75,4.625,0,1685924658877
27.0,40.8125,-3.875,20.4375,1993.0,2042,-11.0625,99.625,4.640625,0,1685924658975
18.0,39.625,-2.5,20.1875,1996.0,2030,-7.3125,99.5625,4.61328125,0,1685924659075
15.0,40.0625,-3.125,20.6875,1992.0,2057,-7.625,99.6875,4.67578125,0,1685924659176
20.0,38.8125,4.125,21.125,1949.0,2096,-2.3125,99.4375,4.70703125,0,1685924659276
18.0,42.6875,5.4375,21.4375,1961.0,2131,6.375,99.375,4.73828125,0,1685924659375
17.0,43.0625,2.75,20.9375,2001.0,2120,8.8125,99.4375,4.61328125,0,1685924659481
21.0,38.4375,4.8125,16.6875,1929.0,2029,8.1875,99.4375,4.140625,0,1685924659575
23.0,36.0625,1.625,16.1875,1880.0,1942,7.4375,99.4375,4.07421875,0,1685924659675
13.0,36.125,-3.8125,16.0625,1854.0,1854,1.375,99.5625,4.09765625,0,1685924659776
31.0,36.5625,-7.25,16.0,1827.0,1791,-5.5625,99.6875,4.0625,0,1685924659879
57.0,37.4375,-12.3125,15.9375,1832.0,1742,-13.1875,99.875,4.0546875,0,1685924659981
57.0,35.0625,-11.75,16.125,1786.0,1703,-18.5,99.75,4.0625,0,1685924660077
40.0,33.875,-10.5,16.125,1750.0,1673,-18.9375,99.8125,4.09375,0,1685924660177
42.0,33.5,-10.5,15.875,1727.0,1648,-18.875,99.8125,4.10546875,0,1685924660275
36.0,33.0625,-6.9375,16.0,1650.0,1627,-16.5,99.6875,4.16796875,0,1685924660376
16.0,33.0625,-3.8125,18.0625,1629.0,1656,-11.625,99.6875,4.28125,0,1685924660476
13.0,33.4375,-3.0,17.6875,1654.0,1691,-8.3125,99.625,4.29296875,0,1685924660575
9.0,33.8125,3.125,17.6875,1611.0,1716,-3.125,99.5,4.28125,0,1685924660676
28.0,33.0,4.75,17.875,1620.0,1736,3.5,99.4375,4.3125,0,1685924660775
27.0,34.5625,4.75,17.875,1621.0,1755,6.6875,99.4375,4.3046875,0,1685924660876
37.0,32.9375,8.3125,17.875,1596.0,1770,9.6875,99.375,4.3359375,0,1685924660976
51.0,32.1875,11.625,18.25,1568.0,1785,14.25,99.3125,4.36328125,0,1685924661076
41.0,36.4375,9.875,19.1875,1598.0,1802,18.4375,99.3125,4.48828125,0,1685924661176
40.0,34.125,9.375,19.25,1620.0,1833,17.25,99.4375,4.4765625,0,1685924661277
56.0,33.75,12.875,19.3125,1607.0,1863,19.0625,99.3125,4.51171875,0,1685924661376
54.0,37.625,12.5,19.1875,1626.0,1888,22.5,99.3125,4.5,0,1685924661476
59.0,34.5,13.0625,20.875,1649.0,1915,23.3125,99.25,4.68359375,0,1685924661575
53.0,37.9375,12.8125,21.0,1673.0,1960,24.125,99.25,4.69921875,0,1685924661675
60.0,38.3125,15.25,21.0,1687.0,2000,25.8125,99.1875,4.73046875,0,1685924661775
71.0,36.75,16.1875,21.375,1722.0,2035,29.4375,99.1875,4.75,0,1685924661875
68.0,37.5625,16.25,21.5625,1750.0,2068,30.6875,99.1875,4.7890625,0,1685924661979
75.0,39.125,17.8125,22.9375,1760.0,2108,33.0625,99.125,4.921875,0,1685924662076
82.0,38.6875,18.375,22.8125,1801.0,2153,35.5,99.0625,4.9375,0,1685924662179
88.0,39.8125,20.5,23.25,1818.0,2194,38.3125,99.0625,5.01953125,0,1685924662276
85.0,40.5625,19.625,23.3125,1875.0,2237,41.375,99.0,5.03125,0,1685924662376
85.0,45.25,20.0625,23.6875,1896.0,2273,42.625,99.0625,5.03125,0,1685924662476
92.0,42.5,21.1875,23.375,1926.0,2304,44.75,98.9375,5.02734375,0,1685924662575
81.0,46.8125,19.125,23.625,1970.0,2329,45.5625,99.0625,5.06640625,0,1685924662678
76.0,45.25,18.0625,23.6875,2014.0,2349,44.0,99.0625,5.0625,0,1685924662775
89.0,42.125,19.4375,23.4375,2016.0,2353,43.3125,99.0,5.0546875,0,1685924662876
72.0,44.5,16.25,23.3125,2059.0,2358,42.1875,99.0625,5.0390625,0,1685924662977
61.0,44.125,14.125,22.8125,2079.0,2349,37.375,99.125,4.921875,0,1685924663076
57.0,45.3125,13.5,22.125,2065.0,2326,34.6875,99.125,4.859375,0,1685924663176
38.0,44.25,7.75,22.3125,2113.0,2295,28.8125,99.3125,4.87109375,0,1685924663276
20.0,41.125,1.25,21.75,2108.0,2204,18.6875,99.4375,4.796875,0,1685924663375
8.0,41.9375,1.125,21.75,2065.0,2185,8.4375,99.5,4.8125,0,1685924663476
11.0,44.25,1.625,21.9375,2056.0,2189,5.8125,99.5,4.8203125,0,1685924663575
19.0,45.0625,-2.125,21.9375,2100.0,2188,2.8125,99.5625,4.84765625,0,1685924663676
9.0,43.5,0.3125,22.3125,2088.0,2206,-0.1875,99.5625,4.890625,0,1685924663777
23.0,44.25,3.0,23.0625,2069.0,2225,3.125,99.5,4.984375,0,1685924663876
25.0,45.4375,4.0625,23.625,2085.0,2256,6.8125,99.4375,5.09765625,0,1685924663978
31.0,46.1875,4.6875,23.875,2110.0,2294,9.3125,99.375,5.078125,0,1685924664077
30.0,45.375,8.3125,23.8125,2095.0,2322,13.0625,99.375,5.0625,0,1685924664176
51.0,47.25,12.625,23.5625,2072.0,2343,21.5,99.25,5.015625,0,1685924664276
46.0,46.5,10.375,23.1875,2108.0,2332,26.0625,99.25,4.9609375,0,1685924664375
42.0,45.75,10.125,22.3125,2093.0,2312,24.75,99.3125,4.85546875,0,1685924664476
32.0,45.6875,8.3125,21.9375,2099.0,2283,23.625,99.3125,4.84765625,0,1685924664577
11.0,44.6875,0.4375,21.8125,2107.0,2196,16.9375,99.5,4.8125,0,1685924664677
7.0,41.5,2.0625,22.0,2065.0,2201,7.8125,99.4375,4.8125,0,1685924664778
19.0,40.75,3.6875,21.75,2053.0,2185,7.75,99.375,4.80078125,0,1685924664875
25.0,40.375,2.0,21.9375,2065.0,2197,6.0,99.4375,4.8125,0,1685924664977
19.0,41.9375,1.375,21.9375,2069.0,2185,4.8125,99.5,4.84765625,0,1685924665077
9.0,42.0,1.875,22.0,2058.0,2196,3.625,99.5,4.8203125,0,1685924665176
9.0,43.9375,3.0,22.0625,2053.0,2199,5.125,99.5,4.85546875,0,1685924665276
26.0,44.625,3.0,21.625,2060.0,2191,6.375,99.4375,4.80859375,0,1685924665376
10.0,43.5,1.5625,22.1875,2066.0,2194,5.5,99.5,4.8359375,0,1685924665476
24.0,40.75,4.8125,22.125,2033.0,2197,7.1875,99.375,4.90625,0,1685924665575
34.0,42.25,5.625,22.4375,2034.0,2215,10.1875,99.375,4.90625,0,1685924665675
27.0,43.0625,6.75,23.25,2039.0,2236,11.875,99.375,4.99609375,0,1685924665776
41.0,45.0,9.625,23.3125,2028.0,2262,15.8125,99.375,5.00390625,0,1685924665876
36.0,44.9375,9.3125,23.1875,2057.0,2286,20.0625,99.25,5.01953125,0,1685924665976
44.0,43.75,10.6875,23.1875,2062.0,2306,22.25,99.3125,5.01953125,0,1685924666079
62.0,41.8125,11.8125,23.5625,2066.0,2322,25.375,99.1875,5.0078125,0,1685924666178
50.0,43.0,10.5625,23.3125,2094.0,2331,26.4375,99.25,5.0078125,0,1685924666278
56.0,42.25,10.5625,23.375,2102.0,2340,25.75,99.25,4.99609375,0,1685924666380
43.0,44.1875,9.75,23.5625,2119.0,2347,25.1875,99.25,5.03125,0,1685924666478
39.0,45.3125,9.0625,23.5625,2137.0,2353,24.125,99.25,5.05078125,0,1685924666578
39.0,46.875,9.125,22.75,2141.0,2351,23.0625,99.25,4.9375,0,1685924666677
30.0,48.125,7.875,22.8125,2144.0,2334,21.6875,99.375,4.8828125,0,1685924666776
6.0,42.0,0.125,22.0,2140.0,2232,14.625,99.5625,4.84375,0,1685924666878
4.0,43.5,2.5,22.0,2092.0,2220,6.6875,99.4375,4.8359375,0,1685924666978
4.0,44.25,1.1875,21.75,2081.0,2184,6.0625,99.5,4.82421875,0,1685924667077
4.0,43.125,-1.3125,21.625,2102.0,2175,1.375,99.5625,4.8203125,0,1685924667178
10.0,43.5,-1.0625,21.8125,2097.0,2175,-1.9375,99.5625,4.8203125,0,1685924667278
4.0,43.5,0.1875,21.9375,2093.0,2187,-1.9375,99.5,4.80859375,0,1685924667377
17.0,44.25,1.5625,21.8125,2082.0,2189,0.3125,99.5,4.8203125,0,1685924667480
16.0,44.6875,2.0625,21.875,2081.0,2194,2.8125,99.5625,4.84375,0,1685924667576
18.0,44.6875,2.0625,21.8125,2081.0,2196,3.8125,99.5625,4.8203125,0,1685924667677
18.0,43.9375,1.5,22.3125,2081.0,2202,4.125,99.5,4.90625,0,1685924667777
18.0,44.25,2.625,22.4375,2075.0,2216,4.9375,99.4375,4.87890625,0,1685924667877
22.0,41.5,4.9375,21.875,2060.0,2225,7.375,99.375,4.8359375,0,1685924667978
35.0,40.3125,5.75,21.9375,2047.0,2215,11.125,99.375,4.82421875,0,1685924668078
27.0,41.875,5.5,21.9375,2040.0,2205,11.8125,99.375,4.8125,0,1685924668177
21.0,43.8125,5.5625,21.75,2029.0,2195,12.125,99.375,4.8125,0,1685924668278
17.0,43.875,3.875,22.625,2042.0,2197,11.375,99.4375,4.95703125,0,1685924668376
30.0,39.9375,5.9375,23.3125,2030.0,2217,11.125,99.375,5.015625,0,1685924668476
42.0,41.5,8.375,24.0,2027.0,2253,14.4375,99.3125,5.109375,0,1685924668576
45.0,43.8125,11.0,24.6875,2039.0,2303,18.625,99.3125,5.2109375,0,1685924668677
55.0,45.6875,13.8125,25.125,2056.0,2357,24.9375,99.25,5.25,0,1685924668777
63.0,47.625,15.8125,25.0625,2082.0,2400,31.0625,99.1875,5.2265625,0,1685924668875
71.0,48.375,17.6875,24.9375,2095.0,2431,36.4375,99.0625,5.2265625,0,1685924668976
79.0,48.3125,18.875,24.6875,2105.0,2453,41.125,99.0625,5.19921875,0,1685924669076
79.0,47.1875,18.75,24.875,2127.0,2472,43.8125,99.0,5.2109375,0,1685924669176
84.0,46.375,18.6875,24.9375,2145.0,2487,44.625,99.0,5.22265625,0,1685924669276
80.0,45.625,18.0625,25.0625,2168.0,2502,45.25,99.0625,5.21484375,0,1685924669376
67.0,50.6875,15.1875,24.9375,2211.0,2503,43.875,99.125,5.2265625,0,1685924669476
72.0,46.0625,15.375,24.875,2210.0,2501,39.75,99.125,5.21484375,0,1685924669576
59.0,49.5,14.625,24.9375,2212.0,2496,39.0,99.0625,5.2265625,0,1685924669676
54.0,46.875,12.0625,25.0625,2249.0,2506,35.5625,99.125,5.25,0,1685924669777
54.0,48.75,12.5,25.4375,2254.0,2516,32.5,99.1875,5.29296875,0,1685924669876
57.0,47.625,12.4375,26.0625,2264.0,2527,32.375,99.125,5.515625,0,1685924669976
53.0,51.4375,12.4375,29.375,2282.0,2563,31.5,99.125,5.796875,0,1685924670077
64.0,49.875,15.125,29.625,2309.0,2646,34.4375,99.0625,5.80859375,0,1685924670176
87.0,48.625,19.4375,29.4375,2346.0,2728,41.625,98.875,5.796875,0,1685924670278
106.0,50.5,24.125,29.3125,2356.0,2786,52.1875,98.75,5.7890625,0,1685924670376
112.0,52.8125,26.4375,29.5,2378.0,2830,62.4375,98.625,5.8125,0,1685924670476
121.0,52.8125,27.3125,29.25,2406.0,2866,69.5,98.625,5.796875,0,1685924670576
109.0,55.0625,25.0,29.375,2466.0,2894,72.4375,98.6875,5.8125,0,1685924670676
96.0,60.5,25.125,29.5,2491.0,2916,71.8125,98.75,5.80859375,0,1685924670776
110.0,55.0625,26.0,29.625,2499.0,2933,72.75,98.5625,5.8125,0,1685924670877
99.0,61.3125,22.125,29.5,2562.0,2946,71.9375,98.8125,5.83203125,0,1685924670979
88.0,54.75,20.0,29.5,2602.0,2954,65.75,98.75,5.80859375,0,1685924671077
86.0,56.6875,19.625,29.375,2611.0,2954,61.125,98.8125,5.78515625,0,1685924671178
70.0,56.4375,15.125,29.3125,2661.0,2952,55.75,99.0,5.8125,0,1685924671277
60.0,56.0625,13.0625,29.4375,2692.0,2954,46.75,99.0,5.73828125,0,1685924671376
56.0,56.125,12.1875,28.25,2694.0,2937,41.0625,99.0625,5.65234375,0,1685924671476
47.0,55.75,9.25,28.25,2706.0,2909,35.75,99.125,5.625,0,1685924671576
22.0,53.125,1.375,28.375,2707.0,2837,26.125,99.375,5.6640625,0,1685924671676
22.0,57.75,6.0625,28.25,2666.0,2834,17.0625,99.3125,5.6484375,0,1685924671776
15.0,57.4375,4.0625,29.75,2691.0,2858,15.4375,99.3125,5.859375,0,1685924671876
23.0,57.0,5.0,29.875,2718.0,2896,13.9375,99.25,5.90234375,0,1685924671978
41.0,54.25,6.5,30.3125,2741.0,2935,15.1875,99.1875,5.92578125,0,1685924672077
59.0,53.8125,11.75,30.5625,2710.0,2969,21.75,99.0625,5.9375,0,1685924672176
71.0,54.5,14.0625,30.3125,2716.0,2996,32.875,98.9375,5.91796875,0,1685924672276
75.0,53.6875,14.125,30.4375,2737.0,3017,38.625,98.9375,5.9453125,0,1685924672376
64.0,58.6875,15.1875,30.5625,2736.0,3035,42.625,98.9375,5.9453125,0,1685924672478
59.0,62.1875,14.4375,30.25,2755.0,3043,45.4375,99.0,5.9140625,0,1685924672577
55.0,61.125,13.4375,30.625,2772.0,3052,44.25,99.0,5.9453125,0,1685924672676
74.0,56.375,13.875,30.5,2784.0,3054,43.625,98.875,5.9296875,0,1685924672776
52.0,61.0625,12.4375,30.625,2799.0,3057,42.0,99.0625,5.94921875,0,1685924672877
49.0,60.375,11.375,30.6875,2814.0,3063,39.3125,99.0625,5.9453125,0,1685924672981
55.0,56.8125,11.625,30.5625,2823.0,3065,37.25,99.0,5.9375,0,1685924673076
39.0,63.5,10.0,30.6875,2829.0,3067,36.1875,99.1875,5.95703125,0,1685924673177
56.0,55.3125,9.625,30.3125,2857.0,3066,32.6875,99.0625,5.91796875,0,1685924673276
36.0,62.375,10.0,30.625,2828.0,3068,31.5625,99.1875,5.94921875,0,1685924673376
48.0,56.875,9.4375,30.9375,2863.0,3076,31.9375,99.0625,6.00390625,0,1685924673476
32.0,61.625,8.125,30.9375,2869.0,3086,29.0,99.25,5.99609375,0,1685924673576
55.0,56.875,11.0625,31.0625,2860.0,3096,30.25,99.0625,6.0390625,0,1685924673678
47.0,59.625,9.25,31.3125,2887.0,3106,31.6875,99.125,6.03125,0,1685924673776
41.0,62.6875,9.3125,31.0625,2882.0,3112,30.3125,99.1875,6.01953125,0,1685924673877
55.0,57.1875,11.125,31.5,2885.0,3122,32.0,99.0,6.02734375,0,1685924673978
47.0,61.5625,9.625,31.1875,2900.0,3128,33.1875,99.0625,6.03125,0,1685924674078
43.0,63.875,10.0625,31.375,2896.0,3130,32.8125,99.125,6.0859375,0,1685924674177
68.0,56.4375,10.5,31.125,2912.0,3128,33.3125,99.0625,6.04296875,0,1685924674276
44.0,59.625,8.9375,31.0625,2919.0,3125,31.25,99.125,6.03125,0,1685924674376
32.0,64.3125,9.1875,30.625,2903.0,3123,29.875,99.1875,5.9609375,0,1685924674476
29.0,63.0625,8.25,30.75,2919.0,3113,29.3125,99.1875,5.99609375,0,1685924674578
47.0,57.6875,6.875,30.9375,2929.0,3104,25.75,99.1875,5.98046875,0,1685924674676
34.0,58.9375,5.875,30.1875,2919.0,3092,22.4375,99.25,5.89453125,0,1685924674777
19.0,63.5625,5.375,30.125,2911.0,3073,20.6875,99.3125,5.90234375,0,1685924674876
15.0,58.9375,3.6875,30.5,2927.0,3059,16.5,99.3125,5.9140625,0,1685924674981
29.0,57.4375,4.5625,30.25,2897.0,3044,13.75,99.3125,5.9375,0,1685924675076
9.0,63.25,3.8125,30.75,2895.0,3059,13.4375,99.375,5.97265625,0,1685924675177
25.0,60.0625,5.25,30.8125,2904.0,3071,13.625,99.3125,6.0390625,0,1685924675284
37.0,58.5,7.4375,31.625,2881.0,3089,17.8125,99.125,6.06640625,0,1685924675376
28.0,63.875,8.125,31.5,2893.0,3111,22.625,99.25,6.1015625,0,1685924675476
59.0,55.6875,10.6875,31.625,2895.0,3131,26.9375,99.0625,6.0859375,0,1685924675577
52.0,60.0,10.3125,31.3125,2910.0,3142,31.375,99.125,6.0390625,0,1685924675677
38.0,64.6875,9.6875,31.125,2905.0,3127,32.625,99.1875,6.00390625,0,1685924675777
30.0,63.0625,8.5,30.8125,2919.0,3112,31.25,99.1875,5.9609375,0,1685924675877
43.0,57.3125,6.6875,30.8125,2927.0,3101,26.1875,99.1875,5.96875,0,1685924675976
34.0,60.8125,6.6875,30.8125,2903.0,3092,23.6875,99.1875,5.9609375,0,1685924676076
23.0,63.5,5.5625,30.5625,2918.0,3086,21.75,99.3125,5.94921875,0,1685924676175
28.0,57.3125,5.8125,30.75,2917.0,3080,18.875,99.25,5.95703125,0,1685924676276
27.0,59.3125,5.0625,30.4375,2912.0,3073,18.1875,99.25,5.9140625,0,1685924676376
26.0,62.875,3.625,30.1875,2914.0,3062,15.9375,99.375,5.890625,0,1685924676478
22.0,60.4375,5.0,30.3125,2898.0,3048,14.375,99.3125,5.9296875,0,1685924676576
35.0,57.75,4.3125,30.5,2898.0,3058,14.5,99.3125,5.91796875,0,1685924676676
10.0,62.125,2.875,30.375,2909.0,3052,13.5,99.4375,5.91796875,0,1685924676776
21.0,58.125,5.3125,30.5625,2891.0,3053,12.3125,99.25,5.9375,0,1685924676876
33.0,58.875,6.4375,30.625,2871.0,3061,16.6875,99.25,5.9375,0,1685924676977
24.0,63.1875,4.4375,30.5,2895.0,3059,17.9375,99.3125,5.9375,0,1685924677076
47.0,56.125,7.5,30.625,2865.0,3059,17.9375,99.1875,5.92578125,0,1685924677176
18.0,63.1875,6.1875,30.3125,2872.0,3049,21.75,99.25,5.87890625,0,1685924677278
15.0,59.6875,3.75,29.9375,2904.0,3006,17.375,99.375,5.890625,0,1685924677376
22.0,57.4375,4.0,29.8125,2848.0,3005,12.125,99.3125,5.85546875,0,1685924677488
14.0,60.875,4.1875,29.8125,2854.0,2996,13.25,99.375,5.85546875,0,1685924677578
26.0,57.0625,2.0625,29.875,2864.0,2997,11.125,99.375,5.84375,0,1685924677676
19.0,60.125,2.9375,29.5,2858.0,2987,8.75,99.4375,5.82421875,0,1685924677776
24.0,57.8125,4.1875,29.5,2821.0,2977,10.5,99.3125,5.8203125,0,1685924677879
21.0,58.5625,3.875,29.5,2832.0,2971,11.9375,99.375,5.80859375,0,1685924677976
8.0,60.5,3.5625,29.6875,2818.0,2975,11.3125,99.375,5.8671875,0,1685924678076
44.0,55.4375,6.625,30.0625,2796.0,2985,14.0,99.25,5.90625,0,1685924678178
27.0,60.4375,6.5,30.5,2816.0,3000,18.0,99.3125,5.9609375,0,1685924678279
26.0,60.0625,7.375,30.4375,2805.0,3020,19.9375,99.25,5.92578125,0,1685924678376
62.0,54.5,10.4375,29.9375,2798.0,3018,25.6875,99.0625,5.84765625,0,1685924678477
26.0,60.8125,7.4375,29.8125,2817.0,3003,26.875,99.3125,5.84375,0,1685924678576
39.0,57.3125,6.8125,29.75,2799.0,2988,24.0625,99.1875,5.8359375,0,1685924678677
47.0,53.875,6.75,29.6875,2803.0,2977,22.375,99.1875,5.80859375,0,1685924678776
30.0,60.875,5.25,29.375,2805.0,2967,19.9375,99.375,5.80859375,0,1685924678876
23.0,56.625,3.9375,29.375,2805.0,2965,16.4375,99.3125,5.78515625,0,1685924678977
32.0,53.5,5.375,29.0625,2798.0,2955,15.625,99.25,5.76171875,0,1685924679076
32.0,60.5,4.25,28.75,2793.0,2887,15.1875,99.4375,5.67578125,0,1685924679176
0.0,56.75,0.0625,28.25,2768.0,2868,7.375,99.5,5.67578125,0,1685924679276
15.0,54.75,1.3125,28.1875,2731.0,2831,4.75,99.4375,5.6640625,0,1685924679378
26.0,54.375,1.4375,28.3125,2709.0,2839,3.875,99.4375,5.6484375,0,1685924679477
22.0,54.375,0.375,28.4375,2731.0,2837,4.1875,99.4375,5.65234375,0,1685924679576
12.0,53.1875,0.1875,27.625,2738.0,2827,1.4375,99.5,5.59375,0,1685924679677
35.0,51.625,1.3125,26.9375,2708.0,2808,1.5625,99.4375,5.41015625,0,1685924679777
25.0,52.4375,0.6875,25.25,2682.0,2766,2.375,99.4375,5.24609375,0,1685924679877
13.0,52.0625,-1.125,25.0,2649.0,2705,0.5,99.5,5.2265625,0,1685924679981
22.0,55.625,-3.5,24.9375,2624.0,2651,-3.4375,99.625,5.2109375,0,1685924680080
30.0,53.3125,-4.5625,24.875,2605.0,2608,-8.3125,99.6875,5.19921875,0,1685924680177
17.0,51.75,-5.0,24.875,2563.0,2574,-11.3125,99.625,5.21484375,0,1685924680270
33.0,51.375,-5.125,24.75,2556.0,2550,-12.5625,99.625,5.12890625,0,1685924680367
20.0,51.375,-5.0625,22.875,2516.0,2515,-13.1875,99.6875,4.9453125,0,1685924680467
19.0,48.25,-4.0,22.3125,2465.0,2453,-11.5,99.625,4.89453125,0,1685924680567
27.0,48.25,-6.25,22.1875,2444.0,2395,-12.3125,99.625,4.7734375,0,1685924680669
29.0,47.125,-8.6875,21.0,2414.0,2329,-16.4375,99.75,4.70703125,0,1685924680767
31.0,46.3125,-8.6875,20.9375,2354.0,2270,-19.375,99.6875,4.73046875,0,1685924680868
50.0,48.6875,-10.0625,21.0625,2325.0,2226,-21.375,99.8125,4.7265625,0,1685924680971
40.0,45.5625,-9.6875,21.125,2287.0,2195,-22.5,99.75,4.73046875,0,1685924681067
34.0,46.0,-8.0,21.125,2245.0,2171,-21.0,99.75,4.73046875,0,1685924681169
28.0,43.5625,-7.1875,21.125,2218.0,2152,-19.125,99.6875,4.71875,0,1685924681268
19.0,43.5625,-4.5,21.0625,2173.0,2137,-14.5625,99.6875,4.73046875,0,1685924681367
22.0,44.375,-3.625,21.0,2152.0,2123,-10.9375,99.6875,4.73828125,0,1685924681468
22.0,43.9375,-0.375,20.875,2112.0,2119,-7.0625,99.5625,4.67578125,0,1685924681567
15.0,44.25,0.375,21.0625,2095.0,2112,-2.25,99.5625,4.68359375,0,1685924681668
11.0,43.875,1.0,20.9375,2088.0,2109,0.4375,99.5625,4.71484375,0,1685924681768
19.0,43.125,2.375,21.0,2075.0,2109,3.25,99.5,4.71875,0,1685924681869
16.0,41.5,2.9375,21.4375,2076.0,2119,5.5,99.4375,4.7890625,0,1685924681970
31.0,40.3125,5.5,21.5625,2056.0,2134,7.6875,99.375,4.80078125,0,1685924682068
38.0,43.0,9.75,22.125,2016.0,2152,13.75,99.25,4.82421875,0,1685924682168
41.0,45.375,9.8125,22.625,2032.0,2177,18.9375,99.375,4.9375,0,1685924682267
48.0,43.75,12.125,22.8125,2028.0,2209,22.625,99.25,4.95703125,0,1685924682376
70.0,41.0,14.375,23.25,2025.0,2239,27.9375,99.125,5.00390625,0,1685924682469
70.0,42.9375,15.4375,23.5625,2037.0,2269,32.0625,99.0625,5.03125,0,1685924682567
63.0,46.4375,16.6875,23.625,2047.0,2298,34.8125,99.125,5.06640625,0,1685924682668
73.0,47.5625,17.375,24.0625,2061.0,2329,37.8125,99.0625,5.1328125,0,1685924682767
71.0,48.375,17.875,25.0625,2084.0,2368,40.0625,99.125,5.2265625,0,1685924682868
83.0,49.5,19.5625,25.0625,2101.0,2409,43.0,99.0,5.24609375,0,1685924682969
78.0,49.5,19.8125,25.75,2130.0,2449,46.0625,99.0,5.3359375,0,1685924683069
91.0,46.3125,20.5625,25.875,2159.0,2489,48.25,98.8125,5.328125,0,1685924683171
87.0,49.0,20.0,26.0625,2198.0,2522,50.125,98.875,5.359375,0,1685924683267
86.0,51.75,21.4375,26.1875,2205.0,2550,51.4375,98.9375,5.37109375,0,1685924683367
90.0,48.25,20.375,26.4375,2239.0,2575,52.8125,98.875,5.421875,0,1685924683467
82.0,52.125,20.5,26.9375,2259.0,2604,52.5625,98.9375,5.46484375,0,1685924683567
84.0,52.125,19.5,26.5625,2296.0,2631,52.8125,98.9375,5.4296875,0,1685924683667
91.0,47.5,18.5625,26.75,2327.0,2653,51.75,98.9375,5.44140625,0,1685924683767
87.0,48.25,18.125,26.8125,2348.0,2673,49.9375,98.875,5.46484375,0,1685924683867
80.0,50.625,16.9375,27.0625,2375.0,2688,48.0625,98.9375,5.46875,0,1685924683969
77.0,49.0625,15.3125,27.0625,2406.0,2703,45.0,98.9375,5.5,0,1685924684070
